학부,제목,링크,내용,작성일
지능형모빌리티융합학과,[SW중심대학사업단]학부-대학원 공동운영 프로그램[그룹스터디] 모집,https://mobility.jnu.ac.kr/bbs/imob/69/826504/artclView.do,"◆ 프로그램명 : 학부-대학원 공동운영 프로그램◆ 목적 : 학부-대학원생의 공동 협업을 지원함으로써 학생들의 자기주도적 학습능력향상 및 유대감 증진, 이를 통한 학 석사             연계과정 발굴 및 학부생 대학원 진학 기회 부여◆ 운영기간 : 2022년 9월 ~ 12월(4개월 간)◆ 모집기간 : 2022년 8월 22일(월) ~ 9월 8일(목) 까지◆ 모집대상    (대학원생) SW전공학과 관련 대학원학과(3개) 소속 대학원 재학생    (학부생) 전공심화 지식 및 대학원 진학에 관심 있는 참여학과(12개) 재학생  ※세부",2022-09-02 11:03:52.0
지능형모빌리티융합학과,(9/14~9/22) 2022학년도 2학기 동행장학생 선발 계획 안내,https://mobility.jnu.ac.kr/bbs/imob/69/826478/artclView.do,"2022학년도 2학기 동행장학생 선발을 다음과 같이 시행한다하오니 학생여러분의 적극적인 참여 바랍니다~!가. 선발인원: 168명(학업장려유형 111명, 취업지원유형 57명)나. 장학금액(1인당): 1,800,000원다. 접수기간: 2022. 9. 14.(수) 09:00 ~ 9. 22.(목) 18:00 (휴일포함)라. 지원(신청) 방법- 전남대학교 포털사이트(http://portal.jnu.ac.kr) 로그인   교육지원   내 학사행정   장학   동행장학금 신청에 접속하여 지원서 및 계획서 작성마. 선발계획: 붙임 및 홈페이지 공",2022-09-01 19:34:25.0
지능형모빌리티융합학과,[공지]2022학년도 2학기 코로나19 확진·격리자 발생 시 대처방안 안내,https://mobility.jnu.ac.kr/bbs/imob/69/826475/artclView.do,"★코로나19 확진 격리 통보를 받았을 때#9312; 학생은 즉시 학과사무실과 교과목 담당 교수님께 확진 사실 바로 통보  - 학과실: 062-530-0425으로 전화   - 담당 교수님 연락처는 강의계획서 참고   ※ 담당 교수님께 연락시 보건소 통보 문자를 꼭 첨부하여 연락 (출석 인정을 위함임)#9313; 학생은 직접 전남대학교 포털에 확진자 등록 (portal.jnu.ac.kr)       ※ 출성인정 기간: 격리 및 치료기간, 입국지연 기간 및 입국 후 격리기간(총 수업시수의 1/2 미만)   코로나19 출석 증빙은 「보건소",2022-09-01 19:28:57.0
지능형모빌리티융합학과,기초과학 대중화 특강 진행(8/18),https://mobility.jnu.ac.kr/bbs/imob/69/824932/artclView.do,"[기초과학 대중화 8회차 안내]전남대 자연과학대학에서 2022 지역민과 함께하는 기초과학 대중화 8회차 ""통계속에서 살아가기""특강을 안내하오니 학생여러분의 많은 신청 바랍니다. (*사전신청자에 한해 링크 발송)- 강연자: 한국농촌경제연구원 김재휘 연구원- 강의운영방식: 대면 + 비대면  - 8회차 일시: '22. 8. 18.(목)  16:00~18:00- 8회차 대면 장소:  전남대 자연대2호관 218호 BK21컨퍼런스 룸- 8회차 신청 주소: - http://naver.me/FhyiDl4x",2022-08-12 17:39:06.0
지능형모빌리티융합학과,2022 Focus On Science  지역민과 함께하는 기초과학  6회차 (통계학과_허정규 교수님),https://mobility.jnu.ac.kr/bbs/imob/69/822855/artclView.do,"2022 Focus On Science ""지역민과 함께하는 기초과학"" 6회차 (통계학과_허정규 교수님)▪ 일 시: 2022. 7. 15.(금) 16:00~18:00▪ 강 연 자 : 전남대학교 통계학과 허정규 교수▪ 특강주제: 데이터과학은 무엇이고 어떻게 발전되어 왔는가?▪ 진행방법: 대면 및 비대면(ZOOM) 동시 진행▪ 행사장소: 전남대 자연과학대학 2호관 BK21컨퍼런스 룸(218호)※ 신청한 분들에게는 별도 주소 및 비대면 ZOOM주소 개별 안내※ 추후 영상은 전남대 자연과학대학 YOUTUBE에 업로드 예정▪ 대 상: 기초과학",2022-07-11 11:18:11.0
지능형모빌리티융합학과,[소프트웨어중심대학사업단] AIAI DEEP LEARNING SUMMER SCHOOL 참가자 모집 안내(~6/30),https://mobility.jnu.ac.kr/bbs/imob/69/821360/artclView.do,"전남대, 경북대, 아주대 소프트웨어중심대학사업단에서 공동으로 진행하는 AIAI DEEP LEARNING SUMMER SCHOOL을 아래와 같이 운영하여참가자를 모집한다 하오니 관심있는 학생들의 많은 신청 바랍니다.1. 행사명 : AIAI DEEP LEARNING SUMMER SCHOOL2. 교육 기간 : 22. 7. 19.(화) ~ 7. 21.(목) / 09:00 ~ 17:00, 8시간3. 교육 장소 : 온라인 ZOOM(녹화동영상 제공)4. 교육 내용 : 딥러닝 기초 및 실습, CNN/RNN 실습 등5. 교육 대상 : 딥러닝을 실습",2022-06-24 13:54:31.0
지능형모빌리티융합학과,[소프트웨어중심대학사업단] 코딩집중교육 JAVA안내(~6/30),https://mobility.jnu.ac.kr/bbs/imob/69/821359/artclView.do,"사업단에서 아래와 같이 코딩집중교육 참가자를 모집한다 하니 관심있는 학생들의 많은 참여 바랍니다.1. 행사명 : 코딩집중교육 JAVA2. 교육 기간 : 22.7.11.(월) ~ 7.22.(금), 오전 9:30 ~ 12:30(3시간)3. 교육 장소 : 공과대학 7호관 1층 전산실습실 4. 모집기간 : 22. 6. 23.(목) ~ 6. 30.(목)5. 지원방법 : 포스터의 QR코드를 통한 신청서 작성6. 문 의 : 062-530-5355(김한나 연구원)※ 비고 : 수강 완료한 학생에게 소정의 소중마일리지 지급",2022-06-24 13:53:46.0
지능형모빌리티융합학과,[광주전남지역혁신플랫폼] 기업수요맞춤형 AI클라우드 인재양성 프로그램 참여자 모집(~7/1),https://mobility.jnu.ac.kr/bbs/imob/69/820860/artclView.do,"기업수요맞춤형 AI클라우드 인재양성 프로그램 참여자 모집  ○ 모집인원 : 프로그램별 최대 30명○ 모집대상 : 광주전남지역혁신플랫폼 참여 15개 대학 재학생 및 휴학생, 졸업생(졸업 후 2년 이내)* 광주대, 광주여대, 남부대, 동강대, 동신대, 목포대, 목포해양대, 순천대, 순천제일대, 전남대, 전남과학대, 전남도립대, 조선대, 초당대, 호남대○ 교육기간 : 2022년 7월 ~ 2023년 2월(약 8개월)○ 프로그램(전공자반) AI 클라우드 컴퓨팅 과정(비전공자반) AI 데이터 분석 과정(공통 필수)- 기업 연계 협력 실무 프",2022-06-17 18:00:55.0
지능형모빌리티융합학과,[대학생활] 2022학년도 15기 총장명예학생[PHS] 선발 안내(~8/5),https://mobility.jnu.ac.kr/bbs/imob/69/820484/artclView.do,"2022학년도 전남대학교 총장명예학생 15기 선발 모집전남대 교육혁신본부에서는 모교에 대한 자부심과 비판적 사고력, 창의적 문제해결 능력을 바탕으로학문후속세대 및 글로컬리더로서의 열정을 갖춘 미래 인재를 양성하고자2022학년도 총장명예학생[PHS]을 선발합니다.세부내용은 아래 내용 및 첨부파일을 확인해주시고, 지원 자격을 갖춘 신청희망 학생은기한내 제출서류를 AI융합대학행정실로 제출 바랍니다~!   가. 지원 자격   구분 지원 자격   신청 유형 성적우수  ▶ 평점평균 3.8 이상 우수자  ▶1학년: 직전학기(계절학기 제외),",2022-06-15 10:47:12.0
지능형모빌리티융합학과,[장학] 2022년(하) 롯데장학재단 롯데 39기 멘토링 장학생 신규 선발 안내(~6/16),https://mobility.jnu.ac.kr/bbs/imob/69/819720/artclView.do,"'22년(하) 롯데 39기 멘토링 장학생 신규 선발을 안내하오니 관심있는 학생들의 많은 신청바랍니다.     가. 선발인원: 7명 (대학 추천인원 10명 *1.4배수 추천) ※ 대학(본부) 추천순위: #9312; 성적우수자   #9313; 이수학점   #9314; 소득분위 순으로 10명 추천    나. 롯데 멘토링 장학생 추천 기준 1) 대상: 초 중 고등학생 학습지도(영어,수학 등)를 할 수 있는 대학생 ※ 지원불가: 실습,교환/인턴/연수,군입대,ROTC,휴학 등의 사유로 지속적인 멘토링 활동이 어려운 자 2) 학년: (2022년",2022-06-07 13:29:45.0
지능형모빌리티융합학과,[장학] 경제사정 곤란자 지원 장학 (학부 재학생) 선발 안내,https://mobility.jnu.ac.kr/bbs/imob/69/819602/artclView.do,"경제사정 곤란자 지원 장학(학부생) 선발 안내    학부모 등의 비자발적 실직 또는 폐업으로 경제적 어려움을 겪고 있는 학부생들의 등록금 부담 완화를 위하여 경제사정 곤란 장학금을 지원하고자 하오니, 해당 학생은 기간 내 신청하여 주시기 바랍니다. □ 지원 기준 ○ (지원 대상) '21. 11월 ~ '22. 5월 기간*에 학부모 등** 비자발적 실직 또는 폐업으로 경제사정이 곤란한 학부생에게 심사 후 지원  * '21. 11월 이전 비자발적 실직 또는 폐업이 발생하였으나 긴급 경제사정 곤란 장학금을 수혜 받지 않은 경우",2022-06-03 15:43:49.0
지능형모빌리티융합학과,[SW중심대학사업단] K-디지털 챌린지 : 2022메타버스 개발자 경진대회 참가자 모집,https://mobility.jnu.ac.kr/bbs/imob/69/819515/artclView.do,"과학기술정보통신부 및 한국전파진흥협회, 한국메타버스산업협회에서 [K-디지털 챌린지 : 2022메타버스 개발자 경진대회] 참가자를 모집합니다.1. 행사명 : K-디지털 챌린지: 2022 메타버스 개발자 경진대회 2. 주 제 : 지정과제 및 자유과제에 기재된 과제 중 택 13. 기  간 : (예선) 출품작 접수: ~ '22. 8. 22.(월)                               1차 서면평가: '22. 8. 26.(금)                               2차 발표/시연평가: '22. 9. 1.(목)",2022-06-02 17:03:06.0
지능형모빌리티융합학과,[장학] 2022학년도 1학기 도전장학생(돋움) 선발 계획 안내(~6/8),https://mobility.jnu.ac.kr/bbs/imob/69/819114/artclView.do,"2022학년도 1학기 도전장학생(돋움) 선발 계획을 다음과 같이 안내합니다. 가. 선발인원(예정): 110명(학부재학생 105명, 외국인학생 5명)나. 장학금액(1인당): 1,800천원다. 접수기간: 2022. 06. 02.(목) 09:00 ~ 06. 08.(수) 18:00 [7일간]라. 신청방법전남대학교포털사이트(http://portal.jnu.ac.kr)에 로그인 후   교육지원   내학사행정  장학   도전장학   장학금신청에 접속하여 도전계획서 작성 및 제출마. 선발계획: 붙임파일 및 홈페이지 공지사항 공고붙임 2022학년도",2022-05-27 10:51:28.0
지능형모빌리티융합학과,[장학] 2022학년도 2학기 1차 국가근로장학금 학생 신청 일정 안내,https://mobility.jnu.ac.kr/bbs/imob/69/818672/artclView.do,"2022학년도 2학기 1차 국가근로장학금 학생 신청 일정을 다음과 같이 안내하오니 많은 학생들이 신청할 수 있도록 적극 안내하여 주시기 바랍니다. 가. 신청기간: '22. 5. 24.(화) 09:00 ~ '22. 6. 23.(목) 18:00※주말 및 공휴일 포함 신청기간 내 24시간 신청가능(단, 마감일 제외) 나. 신청자격: 대학교에 재학중인 학생으로 아래의 두가지 요건 충족 학생- 직전학기 성적 1.75이상(70점/100점)- 소득분위 8분위 이하(기초생활수급자 및 차상위 포함) 다. 신청방법: 한국장학재단 홈페이지 및 모바일",2022-05-24 14:39:54.0
지능형모빌리티융합학과,[장학] 2022학년도 2학기 국가장학금 1차 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/818662/artclView.do,"2022학년도 2학기 국가장학금 1차 신청 일정을 다음과 같이 안내하오니 각 대학에서는 학생들이 국가장학금을 신청할 수 있도록 적극 안내하여 주시기 바랍니다.     2022년부터 실질적 반값등록금 실현을 위해 국가장학금 지원금액 확대   - (5~6구간) 1,840천원   1,950천원, (7구간) 600천원   1,750천원, (8구간) 337.5천원   1,750천원 - (기초ㆍ차상위) 2,600천원   첫째자녀 3,500천원, 둘째자녀 등록금 전액 - (다자녀) 기초ㆍ차상위~8구간 셋째자녀 이상 2,225천원~2,600천원",2022-05-24 14:23:24.0
지능형모빌리티융합학과,[장학] 2022년 AI융합대학 외국어능력개발지원(응시료) 안내,https://mobility.jnu.ac.kr/bbs/imob/69/816566/artclView.do,2022년 AI융합대학 외국어능력개발지원(응시료) 안내 우리 대학 학생의 자기개발능력 향상과 취업 기회 증대를 위해 『2022학년도 외국어능력개발비 지원』을 지원하오니 학생들의 많은 참여 바랍니다. 가. 목적: 외국어 성적 향상을 통한 취업응시 기회 확대 나. 지원 대상:1) AI융합대학 지능형모빌리티융합학과 재학생(2022년 재학생) 다. 지원기준다음 기준을 한 가지 이상 충족하는 자1) 토익 600점 이상 (기타 시험 자기계발기록부 영어공인 인증시험 환산기준 적용)□ 영어공인 인증시험 환산 기준  환산 기준: 자기계발기록부 TO,2022-04-26 09:39:25.0
지능형모빌리티융합학과,[장학] 2022학년도 1학기 동행장학생 선발 공고,https://mobility.jnu.ac.kr/bbs/imob/69/815236/artclView.do,"2022학년도 1학기 동행장학생 선발 공고2022학년도 1학기 동행장학생(학업장려 취업지원 유형) 선발 계획을 다음과 같이 안내하오니 많은 지원 바라며,지원서 접수 전 붙임 문서를 반드시 숙지하신 후 전남대학교 포털사이트를 통하여 온라인 접수하여 주시기 바랍니다. 가. 선발인원: 166명(학업장려유형 110명, 취업지원유형 56명)나. 장학금액: 1인당 180만원   다. 접수기간: 2022. 4. 4.(월) 09:00 ~ 2022. 4. 12.(화) 18:00 [휴일포함]라. 지원(신청) 방법 전남대학교 포털사이트 (http://",2022-04-07 09:55:37.0
지능형모빌리티융합학과,2022학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내(~3/6),https://mobility.jnu.ac.kr/bbs/imob/69/812135/artclView.do,"2022학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내   1. 신청대상: 2022학년도 신입생(학부, 편입, 대학원)                   ※ 외국인 학생은 학생증카드 대면(오프라인) 발급만 가능   2. 학생증(스마트카드) 종류 및 기능 구분기능학생증 체크카드카드형(ID+금융기능)- 신분증- 소속 대학 건물 출입- 도서관, 기숙사 등 시설물 출입- 도서관 좌석 배정, 도서 대출/반납- 전자 출결- 금융기능(체크카드), 후불교통카드 학생증 카드카드형(ID기능)- 위와 동일* 금융기능 없음모바일 학생증모바일 QR",2022-03-04 18:32:23.0
지능형모빌리티융합학과,[SW중심대학사업단] 2022학년도 1학기 TA지원 프로그램 학생 모집 안내,https://mobility.jnu.ac.kr/bbs/imob/69/811689/artclView.do,[2022학년도 1학기 TA지원 프로그램 학생 모집 안내]Ⅰ    사업목적 및 필요성가. SW관련 교과목에 TA를 지원함으로써 강의 효율 증진 및 수강생들에게 멘토 역할  지원 나. 교과목의 내실화 및 학습활동의 심화과정을 통해 전공과목에 대한 이해도와 전공 교육의 활성화 촉진 다. 교과목 및 신기술 개발시 TA를 지원하여 교과목 개발 활동 촉진   Ⅱ    운영 계획 가. 기간 및 인원구분모집기간운영기간모집인원1학기2022. 2. 21(월)~2022. 3. 10(목)3월 ~ 6월까지 (4개월)20명 내외2학기2022. 8. 22(,2022-02-28 09:25:58.0
지능형모빌리티융합학과,[SW중심대학사업단] SW동아리 모집공고,https://mobility.jnu.ac.kr/bbs/imob/69/811379/artclView.do,,2022-02-23 16:03:16.0
지능형모빌리티융합학과,[SW중심대학사업단] SW교학상장(멘토·멘티) 모집안내,https://mobility.jnu.ac.kr/bbs/imob/69/811377/artclView.do,,2022-02-23 16:01:50.0
지능형모빌리티융합학과,2022학년도 지능형모빌리티융합학과 신입생 오리엔테이션 자료,https://mobility.jnu.ac.kr/bbs/imob/69/810951/artclView.do,전남대학교 AI융합대학 지능형모빌리티융합학과 22학년도 신입생 OT 자료 입니다.,2022-02-17 17:33:44.0
지능형모빌리티융합학과,2022학년도 AI융합대학 신입생 오리엔테이션 안내,https://mobility.jnu.ac.kr/bbs/imob/69/810309/artclView.do,전남대학교 AI융합대학 22학년도 신입생 OT 안내주제: 2022학년도 AI융합대학 신입생 OT시간: 2022년 2월 14일  02:00 오후 서울Zoom 회의 참가https://jnu-ac-kr.zoom.us/j/95395676822?pwd=eEhBUW9rUTNqVHphRzdlTkZ5K0hvdz09회의 ID: 953 9567 6822암호: aicvg2022🎉전남대학교 AI융합대학 22학번 신입생 여러분 환영합니다🎉저희는 AI융합대학 학생회 눈솔입니다😄이번 22학번 신입생 여러분들을 위해 AI융합대학 오리엔테이션이 02월 14,2022-02-11 16:46:15.0
지능형모빌리티융합학과,신입생을 위한 전남대학교 소프트웨어중심대학사업단 소개,https://mobility.jnu.ac.kr/bbs/imob/69/809889/artclView.do,"신입생을 위한 전남대학교 소프트웨어중심대학사업단 소개 1. 전남대학교 소프트웨어중심대학 참여학과  - (SW학과) 인공지능학부, 소프트웨어공학과, 컴퓨터정보통신공학과  - (비SW학과) 빅데이터융합학과, 지능형모빌리티융합학과, 로봇공학융합전공, IoT인공지능융합전공, 빅데이터금융공학융합전공, 전자공학과(AI스마트전장SW트랙), 지역바이오시스템공학과(생물산업기계공학SW트랙), 문헌정보학과(문헌정보SW트랙)2. 입학전 신입생 SW교육  - 신청기간: 2022. 02. 07(월)~02.17  - 교육기간 및 교육내용은 [첨부2]참고3.",2022-02-08 17:15:07.0
지능형모빌리티융합학과,[SW중심대학사업단] 2022학년도 국내 ICT 학점연계 인턴십 프로젝트 모집안내,https://mobility.jnu.ac.kr/bbs/imob/69/809333/artclView.do,"1) ICT학점연계 프로젝트 인턴십에 참여하면 좋은 점▪  IT관련 직무 경험 및 스킬 향상(직무적합도 향상)▪  조직 사회 적응 및 팀워크 향상(조직적합도 향상)▪  현장실습과정을 통한 풍부한 자기소개서 직무관련 내용▪  최대 15학점 이수(현장실습 교과목) 및 월  실습수당  지급!2) 지원 자격▪ 신청 자격 :  4학기 이상 이수하고, 22학년도 1학기 등록이 가능한 학생  -  IT관련 학과의 주전공, 부전공, 복수전공, 연계전공 등 해당되는 학생(붙임 3. 참여가능 학과소속)3) 접수 방법▪ 수행 기간: 2022. 3. ~",2022-02-03 17:00:28.0
지능형모빌리티융합학과,[학사안내] 2022학년도 제1학기 등록 안내,https://mobility.jnu.ac.kr/bbs/imob/69/806324/artclView.do,"2022학년도 제1학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다. 1. 기 간: 2022. 2. 21.(월) ~ 2. 24.(목) 16:00까지 [4일간]2. 장 소: 광주은행 및 농협 전국 본 지점(지역농협 포함)3. 등록금 분할납부 방법가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생[신청제외자 : 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자]나. 신청기간 : 2022. 1. 7.(금) ～ 1. 28.(금) [22일간]다",2021-12-29 11:52:33.0
지능형모빌리티융합학과,[비교과]AI융합대학 취업역량 강화 프로그램 운영 안내,https://mobility.jnu.ac.kr/bbs/imob/69/805809/artclView.do,"AI융합대학에서 체계적이고 효과적인 교육 및 컨설팅을 제공하여 직무역량과 취업 스킬을 향상시키고자 다음과 같은 취업 역량 강화 프로그램(자기소개서 작성 방법, 목표기업 선정 및 기업분석 방법 등)을 운영합니다.가. 프로그램명 : 온라인 취업컨설팅 프로그램나. 일        시 : 2022. 1. 24.(월) 10:00 ~ 17:00 (※ 사전교육:  2022. 1. 21.(금))다. 모집  기간 : 2021. 12. 24.(금) 09:00~ ( ※ 신청기간 전에 신청한 내용은 인정하지 않음)라. 참여  대상 : AI융합대학 소속",2021-12-23 17:56:53.0
지능형모빌리티융합학과,[공지사항]AI융합대학 융합전공 설명회[2021.12.21.],https://mobility.jnu.ac.kr/bbs/imob/69/805039/artclView.do,AI융합대학 융합전공 설명회를 실시합니다.전남대학교 재학생의 많은 관심 부탁드립니다.일시: 2021. 12. 21.(화) 14:00~16:00장소: AI융합대학 301호 강의실 및 온라인 Zoom URL:  https://jnu-ac-kr.zoom.us/j/99477626930회의ID: 994 7762 6930,2021-12-15 17:51:19.0
지능형모빌리티융합학과,군휴학 신청 관련 안내,https://mobility.jnu.ac.kr/bbs/imob/69/805033/artclView.do,"군휴학 신청 관련 안내 1. 학기 중 군입대  - 해당 학기 일반 휴학 신청 후 군휴학 신청 가능 (입대 30일 전 ~ 입대일 까지) 2. 방학 중 군입대  - 일반 휴학 신청은 본인 선택. 일반 휴학 없이 바로 군 휴학 신청 가능  (입대 30일 전 ~ 입대일 까지) 3. 군휴학 신청시 유의사항  - 포털에 입영통지서 스캔파일, 사진파일 첨부    (입영통지서 안내문이 선명히 보이도록 스캔 또는 촬영, 군휴학 당사자 이름 및 입영일 확인 가능해야 함)    (링크파일 첨부 X) 4. 신청방법: 포털-내학사행정-학적-휴학신청(군휴학",2021-12-15 17:46:43.0
지능형모빌리티융합학과,2021 전남대학교 소프트웨어중심대학사업단 소중 마일리지 결과 공지 안내,https://mobility.jnu.ac.kr/bbs/imob/69/804761/artclView.do,"2021년 전남대학교 소프트웨어중심대학사업단 소중마일리지 결과를 아래와 같이 공지합니다.- 아          래 -1. 결과확인 : 붙임파일 참조(학번검색)2. 장학금 지급 일정 : 12월 마지막 주 예정  ※ 장학금은 마일리지 점수별 차등지급(20만원~150만원) 될 예정입니다.  ※ 구체적인 장학금 금액은 아직 미정으로, 금액 관련 문의전화는 삼가하여 주십시오.  ※ 위 내용은 사업단 운영 및 내규에 따라 변동 될 수 있습니다.[첨부파일의 학번검색은 ctrl+F 로 가능.]",2021-12-14 10:28:47.0
지능형모빌리티융합학과,2021년 제1차 소중마일리지 신청기간 안내(추가),https://mobility.jnu.ac.kr/bbs/imob/69/803942/artclView.do,"소프트웨어중심대학사업단에서는 본 사업단 프로그램, 교육, 행사 등에 1회 이상 참여한 학생들에게 소중마일리지(장학금)를 지급하고자 합니다.아래내용을 참고하시고 해당학생은 기한 엄수하시어 사업단에 방문제출 해주시길 바랍니다.장소: AI융합대학 2층 208(SW중심대학사업단행정실)기한: 12. 09. (목) 17:00까지 ※방문접수필수, 기한엄수※ 대상: 소중사업단 참여학과 재학생(학부생)**소프트웨어중심대학사업단 프로그램, 교육, 행사에 1회 이상 참여한 학생**(ex. 클라우드 기초교육, 산학협력프로젝트, SW프로그래밍경진대회, S",2021-12-06 15:22:38.0
지능형모빌리티융합학과,[선거]2022학년도 전남대학교 AI융합대학 학생회 입후보자 최종등록 공고,https://mobility.jnu.ac.kr/bbs/imob/69/803294/artclView.do,"2022학년도 전남대학교 AI융합대학 학생회 선거공고 전남대학교 선거시행세칙 16조 [입후보자 최종등록과 공고]1항. 선관위는 등록마감 및 확인검토 후 입후보자 및 선거운동 본부장과 최종등록을 위한 모임(이하 선거최종등록모임)을 소집하여야 하며 역할은 다음 각 호의 규정으로 한다. (단, 참여자는 입후보자와 선본장 전원으로 하며,불참시 후보추대위에 '시정명령' 조치를 한다.)1. 등록구비서류 확인 및 최종등록 결정(2개 선본 이상시 중선관위와 선본이 합의하여 기호추첨을 할 수 있다.)2. 선거시행세칙 검토 : 각 선본장이 시행세칙에",2021-11-29 13:40:21.0
지능형모빌리티융합학과,[2022년  선거 안내] AI융합대학 지능형모빌리티융합학과 학생회 입후보자 최종등록자안내,https://mobility.jnu.ac.kr/bbs/imob/69/803197/artclView.do,"2022학년도 전남대학교 지능형모빌리티융합학과 학생회 입후보자 최종등록자 안내    전남대학교 선거시행세칙   16조 [입후보자 최종등록과 공고] 1항. 선관위는 등록마감 및 확인검토 후 입후보자 및 선거운동 본부장과 최종등록을 위한 모임(이하 선거최종등록모임)을 소집하여야 하며 역할은 다음 각 호의 규정으로 한다. (단, 참여자는 입후보자와 선본장 전원으로 하며,불참시 후보추대위에 '시정명령' 조치를 한다.) 1. 등록구비서류 확인 및 최종등록 결정(2개 선본 이상시 중선관위와 선본이 합의하여 기호추첨을 할 수 있다.) 2. 선거",2021-11-26 17:55:14.0
지능형모빌리티융합학과,[SW중심대학사업단] 소중(학생)마일리지 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/802544/artclView.do,"소프트웨어중심대학사업단 마일리 신청 안내전남대 SW중심대학사업단 참여학과 재학생을 대상으로 전공역량, 글로벌역량 및 비교과영역을 점검하여 마일리지 평가 후 장학금으로 지급합니다.1. 신청개요신청일정           2021. 11. 22.(월)~11. 30.(화)※지정된 기간에 신청하지 않은 학생은 소중(학생)마일리지 혜택을 받을 수 없음. 기한엄수.검증일정2021. 12. 01.(수)~12.03.(금)1차발표2021. 12. 06.(월) 예정이의제기2021. 12. 07.(화)~12. 08.(수)최종발표2021. 12. 09.(",2021-11-19 11:47:56.0
지능형모빌리티융합학과,[장학] 2021학년도 2학기 도전장학생(비상) 선발 계획 안내,https://mobility.jnu.ac.kr/bbs/imob/69/802179/artclView.do,"2021학년도 2학기 도전장학생(비상) 선발 계획을 다음과 같이 안내합니다. 가. 선발인원(예정): 112명(학부재학생 106명, 외국인학생 6명)나. 장학금액(1인당): 1,800천원다. 접수기간: 2021. 11. 24.(수) 09:00 ~ 11. 30.(화) 18:00 [7일간]라. 신청방법전남대학교포털사이트(http://portal.jnu.ac.kr)에 로그인 후   교육지원   내학사행정  장학   도전장학   장학금신청에 접속하여 도전계획서 작성 및 제출마. 선발계획: 붙임파일 및 홈페이지 공지사항 공고붙임 2021학년도",2021-11-16 16:28:31.0
지능형모빌리티융합학과,포털 아이디(학생 메일 주소) 변경 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/802178/artclView.do,"학번으로 구성된 포털 아이디 및 학생 메일 주소(학번@jnu.ac.kr)가 숫자 형식에 따른 불편함과 학번 정보 노출 등 이용 활성화에 제약이 있어 아래와 같이 포털 아이디(학생 메일 주소)를 변경할 수 있도록 개선하여 시행합니다.- 아 래 -가. 대상- (1차) 대학원생, `21년 11월 16일(화) 13시 이후- (2차) 학부생, `22년 3월 이후나. 방법- (신청 메뉴) 전남대포털   로그인 - 나의 정보   ID 변경 메뉴를 통해 본인이 신청- (포털 아이디 변경) 학번   변경아이디(5 ~ 20자리 이하의 소문자+숫자+특",2021-11-16 16:18:35.0
지능형모빌리티융합학과,[2022년 선거 공고]AI융합대학 지능형모빌리티융합학과 학생회 선거공고,https://mobility.jnu.ac.kr/bbs/imob/69/802061/artclView.do,2022학년도 전남대학교 지능형모빌리티융합학과 학생회 선거공고    전남대학교 선거시행세칙   17조 [선거일] 1항. 선거일은 전학대회에서 결정한다. 2항. 1항의 일정은 중선관위에서 선거일 30일 전에 공고하여야 한다. 3항. 선거일 공고 후 등록서류 배포기간은 5일 이내로 한다. 4항. 추천인 작업기간은 등록서류 배포기간이 끝난 후 10일 이내로 한다. 5항. 등록마감 후 선거운동 기간은 15일 이내로 한다. 6항. 이외의 구체적인 선거일정은 중선관위에서 정한다.    2022학년도 전남대학교 지능형모빌리티융합학과 학생회 선거,2021-11-16 09:58:59.0
지능형모빌리티융합학과,[2022년 선거 공고]AI융합대학 단과대학 학생회 선거공고,https://mobility.jnu.ac.kr/bbs/imob/69/802047/artclView.do,2022학년도 전남대학교 AI융합대학 학생회 선거공고   전남대학교 선거시행세칙   17조 [선거일] 1항. 선거일은 전학대회에서 결정한다. 2항. 1항의 일정은 중선관위에서 선거일 30일 전에 공고하여야 한다. 3항. 선거일 공고 후 등록서류 배포기간은 5일 이내로 한다. 4항. 추천인 작업기간은 등록서류 배포기간이 끝난 후 10일 이내로 한다. 5항. 등록마감 후 선거운동 기간은 15일 이내로 한다. 6항. 이외의 구체적인 선거일정은 중선관위에서 정한다.    2022학년도 전남대학교 AI융합대학 학생회 선거 일정을 전남대학교,2021-11-16 09:52:06.0
